geneSymbol logFC P.Value adj.P.Val
Gnat1 1.8298715835354 3.81393975025775e-09 1.19123702589219e-07
Eif2c2 1.07400315066615 3.85290408919831e-09 1.2002894215702e-07
Krt8 1.21895386518993 3.93891233441644e-09 1.22391268272242e-07
Mlf1ip 1.37948645818555 3.95020033430763e-09 1.22425667577447e-07
5830418K08Rik 0.777097270933407 3.96376431692026e-09 1.22530246557754e-07
Acot9 0.939398014106765 3.99511247882329e-09 1.23141013800674e-07
Ddx39 1.17061494541331 4.00400302669967e-09 1.23141013800674e-07
Rpap3 0.950078206679162 4.04038588237865e-09 1.23629455786442e-07
Taf9 1.21852776358794 4.04044707892489e-09 1.23629455786442e-07
Eif4e 1.01197830247343 4.08393701236562e-09 1.24512660082452e-07
Cirbp -0.960337807609949 4.09002085094124e-09 1.24512660082452e-07
Arpc1b 0.963849177701383 4.10471450900957e-09 1.24644424168788e-07
Insig1 -1.21784820547782 4.11943992157907e-09 1.24776486289643e-07
Ift80 0.959526964244725 4.16851666650526e-09 1.25945761092276e-07
Zfp35 0.780115164454664 4.26016090100694e-09 1.28392067254658e-07
Nudt5 0.776781327121862 4.27817160138341e-09 1.28612533766589e-07
Zmat3 0.739994094206597 4.3118230969576e-09 1.29183211278957e-07
Tagln2 2.15910006844495 4.31864041032357e-09 1.29183211278957e-07
Plec 1.21748240385837 4.34428022736868e-09 1.29458694503474e-07
Il18bp 2.02327024632926 4.34938150348469e-09 1.29458694503474e-07
Tstd2 0.642323751855528 4.40709386006421e-09 1.30852601647585e-07
Mup-ps1 -0.978071124116273 4.42399130606603e-09 1.31030776983852e-07
Rad17 0.705892895069672 4.43520419797464e-09 1.31040124031069e-07
Nup35 1.23708682031577 4.4632715838614e-09 1.31260525489833e-07
Calm2 1.41382041147478 4.46449521208663e-09 1.31260525489833e-07
Atad2 1.91937844675275 4.49665922314352e-09 1.31883724776344e-07
Apcs 3.26625477862688 4.51688780967637e-09 1.32154685915714e-07
Gm16002 -1.75345581440992 4.68772012527924e-09 1.3681998666622e-07
Sco2 -1.1625028233445 4.81890333633693e-09 1.40308263001093e-07
Akirin1 0.787440504992512 4.89569637387795e-09 1.42199876560102e-07
Tuba1c 2.21232942208968 4.95202908867759e-09 1.43369938412844e-07
Cep76 0.950851398286081 4.95982489644433e-09 1.43369938412844e-07
Syce2 1.13278509285337 5.01438133491376e-09 1.44285519871833e-07
Chmp2b 0.868768153688113 5.02360980603838e-09 1.44285519871833e-07
Rad18 1.21152248191132 5.02749545333038e-09 1.44285519871833e-07
2310001H17Rik -0.979430336783742 5.19107346724525e-09 1.48625377246724e-07
Myo1c 1.3523555762353 5.24222066811911e-09 1.49733262551383e-07
Galnt7 0.766418357810136 5.28558901344114e-09 1.50544291769377e-07
Nckap1 0.741526866594072 5.31082936940303e-09 1.50544291769377e-07
Xpo5 0.98438103454027 5.31936419058503e-09 1.50544291769377e-07
Ccdc34 1.36592422409376 5.32069222469731e-09 1.50544291769377e-07
Icam1 2.10930115334232 5.46562919716284e-09 1.54057201888763e-07
Ildr2 1.30215380028865 5.48621114015684e-09 1.54057201888763e-07
Pole 1.05293747275647 5.49005728671944e-09 1.54057201888763e-07
Nmral1 0.95652488709687 5.49609477008561e-09 1.54057201888763e-07
Kng2 1.09639371547291 5.58134561477299e-09 1.56082979110803e-07
Gm4477 -1.82581200291232 5.69972445549595e-09 1.59023634750206e-07
Jak3 1.2875914854314 5.72258517030013e-09 1.59139527237121e-07
Pwp1 0.690823220136283 5.73187219168244e-09 1.59139527237121e-07
Zw10 0.916545535692832 5.74358044248736e-09 1.59139527237121e-07
Eri1 0.918226618497709 5.7611593258164e-09 1.59172848005751e-07
Creb3l2 1.44662422974466 5.7712566927657e-09 1.59172848005751e-07
Cyp4f16 0.946090171907242 5.79446808763829e-09 1.59447319802862e-07
Golm1 1.80717722349657 5.83265467776076e-09 1.60131672374596e-07
Ofd1 0.735396217174903 5.88083332752207e-09 1.61086607661624e-07
Slc22a30 -1.41996515101097 5.98767878858516e-09 1.63640539619856e-07
Gm12715 1.94565460935869 6.07009588304172e-09 1.65512437958733e-07
Rnf26 1.46846083082036 6.08370042226693e-09 1.65512437958733e-07
Dgkz 0.841033002466037 6.10186517336758e-09 1.65574063309099e-07
Uhrf1 1.60564475312318 6.11350387602828e-09 1.65574063309099e-07
Tyms 1.62547901084081 6.13364967370027e-09 1.65746376014035e-07
Fanca 0.960720779499578 6.15939413262602e-09 1.66068866468224e-07
Rrm2 3.16535425522096 6.22312170750476e-09 1.67411719312628e-07
Lrr1 1.17017862876427 6.35054015247178e-09 1.70458136905074e-07
Alas2 -2.0638897531435 6.37457249290096e-09 1.7072212522747e-07
Armcx4 0.93129872138195 6.58349449416069e-09 1.75925602871738e-07
2610029G23Rik 0.793410534743349 6.98083876892736e-09 1.85335487491428e-07
Dennd5a 0.854411285065386 6.99394954742326e-09 1.85335487491428e-07
Rnase4 1.84695837227183 6.99584877191517e-09 1.85335487491428e-07
Ranbp2 0.907100450887449 6.99728160674497e-09 1.85335487491428e-07
Whsc1 1.03644739857191 7.01907724683721e-09 1.85504184380698e-07
Rfc4 1.51690513195019 7.06195046078117e-09 1.8622796993617e-07
Prim1 1.73999550467891 7.1298996696543e-09 1.87608410344842e-07
Itgb1bp1 0.714981180885332 7.17110104772162e-09 1.88280546067363e-07
Srsf3 1.00450788218022 7.28145057565575e-09 1.90761314100785e-07
Rfwd3 0.985341385507355 7.43560596713515e-09 1.94331083604077e-07
Hsd3b4 -1.42779780805249 7.45003156270098e-09 1.94331083604077e-07
Nacc1 1.01492165523818 7.5699860492523e-09 1.96027428229334e-07
Hmgn2 1.81293088803593 7.59253532059957e-09 1.96027428229334e-07
Larp7 1.06461559786487 7.60591424031215e-09 1.96027428229334e-07
Slc15a5 -0.878489037340557 7.6072744271038e-09 1.96027428229334e-07
Fga 1.64813267290816 7.62336479462309e-09 1.96027428229334e-07
Mlst8 0.860681933414309 7.62698129869042e-09 1.96027428229334e-07
Uspl1 0.687473912423888 7.62917558514164e-09 1.96027428229334e-07
Hjurp 1.27501073287229 7.66679856529582e-09 1.96574099675229e-07
Aplf 0.799966729027507 7.71674439909997e-09 1.97433726381228e-07
Gnb1 0.774677208115487 7.75916586732827e-09 1.97815112778531e-07
Uaca 0.978445242296616 7.76455162008039e-09 1.97815112778531e-07
Hn1 2.05612875919094 7.896680570541e-09 2.00755991248955e-07
Cdkn2aipnl 1.01530555622452 7.91669464145705e-09 2.00767601645743e-07
Ddx11 0.869703492942649 7.93052896313744e-09 2.00767601645743e-07
Zwint 0.82977170495407 8.01704029558222e-09 2.02531322593227e-07
Ezh2 1.35558646863548 8.13845166476718e-09 2.0516746597238e-07
1700054N08Rik 0.625577791557158 8.17302898734886e-09 2.05308558036239e-07
Mre11a 0.827030426736108 8.18004200649531e-09 2.05308558036239e-07
Slc30a3 0.996492099971297 8.1952688446898e-09 2.05308558036239e-07
Mms22l 1.19375087596453 8.22411105206173e-09 2.05602776301543e-07
AI848100 1.38540063639994 8.28185630742739e-09 2.06601891501166e-07
Dhx15 0.805501523745717 8.33794400770465e-09 2.06601891501166e-07
Tmem97 0.807778151170287 8.34492140372149e-09 2.06601891501166e-07
Slc30a4 0.816301137991611 8.35162089492956e-09 2.06601891501166e-07
Mtmr11 1.29202391954914 8.37111132530063e-09 2.06601891501166e-07
Vangl1 1.37856755900601 8.37838258269166e-09 2.06601891501166e-07
Mcm6 2.62807428084864 8.38434287339451e-09 2.06601891501166e-07
Hmgn2-ps1 1.71608288131925 8.50544774535772e-09 2.09157482899645e-07
Dnajc9 1.628956884645 8.60545158420535e-09 2.10878345535614e-07
1700052N19Rik 0.726125479891957 8.61050042893858e-09 2.10878345535614e-07
Fam126a 0.900340378566874 8.70302116660139e-09 2.12711035626792e-07
Slc35c1 0.792094895815774 8.96506306781872e-09 2.18671163063935e-07
Tpr 1.05828428165593 9.03002205954107e-09 2.19809747501987e-07
Lmnb1 1.75451831626541 9.07537171140211e-09 2.20467363292142e-07
Tpm1 1.29456595783985 9.32685732003414e-09 2.2611987756736e-07
Ssx2ip 1.0078891222559 9.38795022765616e-09 2.27048813504729e-07
Golt1b 1.52604799447795 9.40293630980082e-09 2.27048813504729e-07
Xrcc2 1.28988292133908 9.66368638380793e-09 2.32877412355291e-07
Slco1a1 -1.83709680086589 9.71611068686198e-09 2.33672462019031e-07
Neu3 1.43613278741476 9.75354061535124e-09 2.34104442913371e-07
C3 1.56173909399947 9.80882090358168e-09 2.34447191032048e-07
Chek1 1.14251393603264 9.81061723998933e-09 2.34447191032048e-07
Tmem165 0.961164455361907 9.84460835955268e-09 2.34447191032048e-07
Bms1 0.739914236659062 9.84580719095086e-09 2.34447191032048e-07
5730419I09Rik 1.19584777352474 9.87460922679491e-09 2.34668331921361e-07
Cdkn2d 1.72077316697454 9.92481344356323e-09 2.35396216289641e-07
C8g -0.944919497498135 9.9573417940368e-09 2.35702824947426e-07
Gpsm2 1.26368993819606 1.00491819419973e-08 2.37409455505929e-07
St3gal1 0.961535947622393 1.00698687127678e-08 2.37431708374574e-07
Ghr -1.27773131436676 1.02555275670904e-08 2.41336044998557e-07
Gm10319 -1.34498809005745 1.03999701047335e-08 2.44257110369963e-07
Mup-ps15 -0.910207719489457 1.05831509030007e-08 2.46874316162415e-07
Rangap1 1.73017390812974 1.05832780149447e-08 2.46874316162415e-07
Unc45a 0.701678367915536 1.05889954134585e-08 2.46874316162415e-07
Supt5h 0.812390183237386 1.0593525749672e-08 2.46874316162415e-07
Ces1f -1.87500140679814 1.06308835205204e-08 2.47265714379609e-07
Tmem38b 0.763444506258733 1.06754040173141e-08 2.47821878973364e-07
Zmpste24 0.739090036973822 1.09362532875465e-08 2.53388142163289e-07
Pigy -0.867393036623047 1.10631726466867e-08 2.5583586745463e-07
Haus5 1.09028107212829 1.10963550255098e-08 2.56110689408358e-07
2810408I11Rik 1.76426099989736 1.11384614805792e-08 2.56590036980776e-07
Ssrp1 0.817551008411576 1.12514224034345e-08 2.58696662335182e-07
Mup3 -1.68241341793868 1.15653882850766e-08 2.65408004061156e-07
Bub3 1.50258899517471 1.15885048917358e-08 2.65431945377377e-07
Tmem98 1.50448624382316 1.16111513708227e-08 2.65445047973656e-07
Naa50 0.688596237897847 1.16441003320083e-08 2.65693181199999e-07
Ly6d 4.90916808767591 1.17489561698894e-08 2.67578026407045e-07
Alg14 0.739546432000728 1.18502139137201e-08 2.6914180624193e-07
Ftsj3 0.890260773223595 1.19021303114617e-08 2.6914180624193e-07
Ces3a -1.53014154837647 1.19031550133262e-08 2.6914180624193e-07
Rbm19 0.822930364386417 1.19261940452608e-08 2.6914180624193e-07
Nup54 0.828039021447375 1.19295287091018e-08 2.6914180624193e-07
Mast2 0.950019036884136 1.20130182354359e-08 2.70517873185611e-07
Fam122b 0.944400916464107 1.21339062932661e-08 2.72729389115001e-07
5730559C18Rik 1.06155076200355 1.21771998943966e-08 2.73191844645744e-07
Scd3 -3.16303510459419 1.22128806711787e-08 2.73482104415127e-07
Gmnn 1.33876834469096 1.25314754260861e-08 2.79848742350199e-07
Zfp54 0.944148779717878 1.25649555384492e-08 2.79848742350199e-07
4930534B04Rik 0.656873325453579 1.25670121304871e-08 2.79848742350199e-07
Twf1 0.817986326402421 1.2598190051546e-08 2.80024464639261e-07
Nup205 1.25537918010262 1.31089129795904e-08 2.90838890368218e-07
C4bp 1.12195702195805 1.3266545950183e-08 2.93794134532138e-07
Mcm7 1.50247268202406 1.33341471985856e-08 2.94748382468736e-07
Tpd52 1.2461953299883 1.34530796034118e-08 2.96831710515645e-07
Tubd1 1.26829263812622 1.35143927376043e-08 2.97609176530281e-07
Kif15 1.19580303586177 1.35378145165957e-08 2.97609176530281e-07
Tnfrsf12a 2.54933145773541 1.37540140031668e-08 3.01810252532994e-07
Rbbp8 1.25800906691439 1.38084219715976e-08 3.02452229887908e-07
Farp1 0.863486766455052 1.39434007628805e-08 3.04413968403791e-07
Atp6ap2 0.842048997225684 1.39486151010802e-08 3.04413968403791e-07
Fam33a 1.584820807987 1.4142249444978e-08 3.08080705753371e-07
2510049J12Rik 1.00758468552467 1.43030376108566e-08 3.11019940814739e-07
Pak4 1.19369530872088 1.44737526140023e-08 3.14164034627035e-07
Fam54a 1.53531678639819 1.45322473902e-08 3.14327154617153e-07
Kif18a 0.824166657733593 1.45335466084937e-08 3.14327154617153e-07
Pigf 0.797700207685244 1.47044996051035e-08 3.17453514813948e-07
Dnmt1 1.19374953078168 1.48257342594312e-08 3.19488551507372e-07
Clp1 1.21325363634414 1.48519002322346e-08 3.19488551507372e-07
Kctd9 0.937289393969041 1.49156238110448e-08 3.19876403300453e-07
Serpinb8 2.50914955673474 1.49231319959712e-08 3.19876403300453e-07
Hsd11b1 -1.67409731904246 1.49919419319525e-08 3.20779540447917e-07
Tmem129 0.766677589729607 1.51979657188653e-08 3.24610191419813e-07
Srrt 1.01865884116688 1.52718812238096e-08 3.25610588149486e-07
Ttc9c 0.933788478202747 1.55461227063295e-08 3.3087101866126e-07
Lig1 1.73100041153562 1.59292462386608e-08 3.38426123710063e-07
Hmga1 1.24436452487028 1.60393123586106e-08 3.4016354693526e-07
Mpp1 0.950389364743935 1.61323323819572e-08 3.41533973403231e-07
Chtf8 0.886396319808282 1.62010418134009e-08 3.42385813367567e-07
Trak2 0.987750092543971 1.62484768987218e-08 3.42785850363385e-07
Mosc1 -0.776129212868258 1.63966113874326e-08 3.44707790082044e-07
Ddb1 0.796967044995423 1.63969110957945e-08 3.44707790082044e-07
Lrrc59 1.76970389701979 1.65809087330011e-08 3.47967587285058e-07
Litaf 1.1422851697055 1.66217452544588e-08 3.48216875757608e-07
Lin9 1.08762976982401 1.67108377017618e-08 3.49474475415106e-07
Ifrd2 1.05874451950954 1.71175204749628e-08 3.5735795783234e-07
Calm1 0.699640515010778 1.73103612173311e-08 3.60613428933801e-07
Trim59 2.32841975280535 1.73334355030135e-08 3.60613428933801e-07
Tcf19 1.99141444613967 1.73719176314152e-08 3.60789826455557e-07
Mcm3 1.88027916221009 1.75043257789422e-08 3.62912961192725e-07
Rab35 0.744276951176768 1.79525068586933e-08 3.71564363125278e-07
Cgref1 1.67602072830019 1.80908227113619e-08 3.73783751038019e-07
Rtel1 1.0332340848575 1.81317045396626e-08 3.73985844064225e-07
Rfc2 1.25887063061685 1.82741859995294e-08 3.7627925795264e-07
Ttc39c -1.63910671724632 1.83074694197894e-08 3.76320204740115e-07
Gla 0.722340962850248 1.83570919483854e-08 3.7657730580857e-07
Zfp40 0.790668485624181 1.83826094394703e-08 3.7657730580857e-07
Mis12 1.19571641212556 1.90246289330465e-08 3.89066603605246e-07
Otud6b 0.728547730483093 1.90575440577673e-08 3.89078042945079e-07
Gm8399 1.64724688186811 1.91160359694113e-08 3.89610733105375e-07
Nid1 1.65184258706478 1.92350806680362e-08 3.90819861675774e-07
Hltf 0.922643221801854 1.92403624209612e-08 3.90819861675774e-07
Dll1 1.11278346188584 1.9410078769541e-08 3.93602356161434e-07
Mesdc1 0.720399360356746 1.94739763438886e-08 3.94096129007792e-07
Plaa 0.682503424859057 1.94999747825061e-08 3.94096129007792e-07
Tubb4b 2.01177267121355 1.95450901268663e-08 3.94226440153832e-07
Fgfr1op 0.965822376622852 1.95719904176164e-08 3.94226440153832e-07
Fam92a 0.73165042199688 1.97339443435845e-08 3.96823880822079e-07
Ypel3 -1.04919278812153 1.97970972611041e-08 3.97429206285103e-07
Haus8 0.967757010865377 1.99180962979973e-08 3.99191846639029e-07
Ube2s 2.26537787094874 2.00815167223737e-08 4.01797401974283e-07
Ltbr 1.26146353933774 2.02530987484416e-08 4.0455732965118e-07
Klhdc10 0.62180861110342 2.03295659949282e-08 4.05411328505823e-07
2010003K11Rik 1.96411270723711 2.06239610491749e-08 4.09977858869032e-07
Haao -1.12842432204159 2.06492480874398e-08 4.09977858869032e-07
E2f2 0.99917106276745 2.0660838459429e-08 4.09977858869032e-07
Haus3 1.52768627725376 2.08266247785073e-08 4.12586759409473e-07
Apoa2 -1.2813984858227 2.09920274078134e-08 4.15179489439072e-07
Caskin2 1.35978287049506 2.11085995062272e-08 4.16799522269921e-07
2010317E24Rik 1.16665236682857 2.11720013726928e-08 4.17366092633821e-07
Myst2 0.684590385224089 2.12480380588259e-08 4.18179472434339e-07
Dhrs3 -1.12447791571698 2.13106366168706e-08 4.18726152480178e-07
Nptn 0.688530058094113 2.15883525097535e-08 4.22781796243266e-07
Psat1 0.871654487222983 2.15990774604533e-08 4.22781796243266e-07
Nfatc2ip 0.999086686942982 2.1622520140508e-08 4.22781796243266e-07
Kif23 1.94807728166435 2.18138463104934e-08 4.25830360200785e-07
Fntb 0.826887781407451 2.18903083840427e-08 4.26630402460476e-07
Cse1l 0.984639429237317 2.20731685645435e-08 4.29498142376433e-07
Tmem170 0.795175203374758 2.2140999564817e-08 4.30122002854481e-07
Tfdp1 1.22634778273077 2.22868932263619e-08 4.32257888785486e-07
Eftud2 0.870635812938043 2.23641640842499e-08 4.33058088748961e-07
Gm10681 -1.43321187170571 2.24923519431475e-08 4.34840083788342e-07
Sept2 0.667267651430986 2.2628714632544e-08 4.36774146799907e-07
Haus6 1.16468215311564 2.28492753488461e-08 4.40324577035055e-07
Thpo 0.760245114643903 2.31948091873578e-08 4.45632714808113e-07
Cd302 0.87918219659261 2.31988423675575e-08 4.45632714808113e-07
Ifi27l2b 2.24224020917029 2.32375621403057e-08 4.45664568958814e-07
Ctcf 0.774961974594261 2.3462346028295e-08 4.49259093933515e-07
Mcm4 1.58262468262946 2.36130922181506e-08 4.51426762994056e-07
Cttn 0.808318892429428 2.39096931063883e-08 4.56371523181459e-07
Brip1 0.920856287957048 2.41203507801897e-08 4.59662786262727e-07
Nit2 -0.855490148350044 2.44806376417797e-08 4.6579061335823e-07
Snx11 0.785956506851337 2.46369806907802e-08 4.68024791163715e-07
Csrp1 1.36956537118753 2.47339447133757e-08 4.69125686401171e-07
D130020L05Rik -1.03566124028569 2.48714695309879e-08 4.7099121434666e-07
Atp11a 1.46906229428183 2.53372360073299e-08 4.79057017276952e-07
Ccdc86 0.893494846793314 2.57144360085855e-08 4.85101339453484e-07
Tmem43 1.26760602279624 2.57376012117524e-08 4.85101339453484e-07
Arhgdia 1.17033807597632 2.60166333352611e-08 4.89593139055579e-07
Smyd5 0.762828020633972 2.63180539424842e-08 4.94491560403707e-07
Supt16h 0.665189546940256 2.67366291945316e-08 5.01572489959817e-07
Chtf18 1.00243378278804 2.69667978340544e-08 5.03858649443421e-07
Gm12856 1.66672384480249 2.69789880115092e-08 5.03858649443421e-07
Ly75 0.763052253498768 2.69841971094855e-08 5.03858649443421e-07
Hcfc1 0.764194660805339 2.72350265134312e-08 5.07753788874435e-07
Myh10 1.32402829380038 2.73057738172136e-08 5.08284721597512e-07
Fkbp9 0.805054639078314 2.74457206686799e-08 5.08907917670314e-07
4732419C18Rik -0.925248951869966 2.74471824772486e-08 5.08907917670314e-07
Ccdc18 0.985270589760896 2.7466215265533e-08 5.08907917670314e-07
Kras 0.700626700805468 2.76061164027156e-08 5.10713153450238e-07
Tnfaip1 0.925570175884763 2.76683212459762e-08 5.1107766971254e-07
Gm4694 1.61949313607521 2.79486126377627e-08 5.15463292897387e-07
Fn1 1.31265532858263 2.81479373624298e-08 5.18344482056996e-07
Setd8 1.26542821609428 2.82948750274625e-08 5.19999247647487e-07
Nxt1 0.855981568462671 2.83242833437924e-08 5.19999247647487e-07
Dicer1 0.574349130704627 2.85714972603129e-08 5.23738192919608e-07
Mpi 0.854481815895513 2.86283767674625e-08 5.23891409226666e-07
Clspn 0.816168275420972 2.8679417642213e-08 5.23891409226666e-07
Abhd10 0.841701528093856 2.8710556231216e-08 5.23891409226666e-07
Dhfr 1.24633958609755 2.89052871532929e-08 5.26645572755072e-07
Triobp 0.623916925597518 2.92743810540545e-08 5.32420949806241e-07
Psip1 1.00755988198064 2.9310824845882e-08 5.32420949806241e-07
Gan 0.908893974393134 2.96214692218526e-08 5.37252137847326e-07
Gm13237 1.43498644702205 2.99602819012818e-08 5.41957879336058e-07
Crk 0.691063836103903 2.99710594393745e-08 5.41957879336058e-07
Pelp1 0.882930308609136 3.00984885455334e-08 5.4344493207213e-07
Gpr39 0.639965878323641 3.02549351810537e-08 5.45450667994259e-07
Gpaa1 0.752250565366679 3.03562127338388e-08 5.46457272641334e-07
Gle1 0.668055103295679 3.05853465290569e-08 5.49759031407935e-07
Gcap14 0.732553171267921 3.07816334742584e-08 5.52461406758145e-07
Sec13 0.75433762296036 3.08918566370667e-08 5.53546324717026e-07
Ranbp1 1.02038208736765 3.09466252776663e-08 5.53546324717026e-07
Mvp 1.3972679504137 3.09801810007949e-08 5.53546324717026e-07
Ifitm2 1.07044677377666 3.1253363563496e-08 5.57598956752284e-07
Hsd3b6 -0.950715051190787 3.1410386102345e-08 5.5957021167511e-07
Atp9b 0.62313181568147 3.16016662086057e-08 5.61966273591695e-07
Tsr1 0.8500719903459 3.16383507044971e-08 5.61966273591695e-07
Phf6 0.743460396207268 3.17836280453334e-08 5.63714051983974e-07
Klhl18 0.523847058561183 3.22287060034218e-08 5.70766111474444e-07
Asxl1 1.05227901805319 3.26068249978284e-08 5.7661333911601e-07
Ccdc120 1.24209689909867 3.27803672411655e-08 5.78831007452299e-07
Eif3b 0.642215033971937 3.29711862601386e-08 5.81346795862415e-07
Atp2b2 0.968811428642598 3.30983970148771e-08 5.82735320796336e-07
Scd4 -1.15425671208783 3.32791925599487e-08 5.8506182826518e-07
Nicn1 0.680626578975114 3.34450697273043e-08 5.87119654701947e-07
